ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;LONGITUDINE;LATITUDINE
201516;NORD EST;31100;L407;TVPM010001;TVPM010001;IM DUCA DEGLI ABRUZZI;IM DUCA DEGLI ABRUZZI;Non Disponibile;TREVISO;ISTITUTO MAGISTRALE;SI;Non Disponibile;TVPM010001@istruzione.it;tvpm010001@pec.istruzione.it;VIA CACCIANIGA 5;TREVISO;VENETO;www.ducadegliabruzzitreviso.gov.it; 1.22384692E7;4,57E+15
201516;NORD EST;31022;H022;TVIC81300T;TVEE81301X;IC PREGANZIOL;CARLO TEGON;Non Disponibile;PREGANZIOL;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC81300T@istruzione.it;Non Disponibile;VIA SAMBUGHE', 170;TREVISO;VENETO;www.icpreganziol.gov.it; 1.22150102E7;4,56E+15
201516;NORD OVEST;10073;C722;TOIC8AL00D;TOAA8AL01A;I.C. CIRIE' II;I.C. CIRIE' II - COLLODI;Non Disponibile;CIRIE';SCUOLA INFANZIA;NO;Non Disponibile;TOIC8AL00D@istruzione.it;Non Disponibile;VIA VITTORIO VENETO 45;TORINO;PIEMONTE;http://www.cirie2.it; 7609507.4;4,52E+22
201516;NORD EST;37063;B402;VRIS01200T;VRTA01202P;STEFANI - BENTEGODI;STEFANI - BENTEGODI CALDIERO;Non Disponibile;CALDIERO;ISTITUTO TECNICO AGRARIO;NO;Non Disponibile;VRIS01200T@istruzione.it;Non Disponibile;VIA STAZIONE 3;VERONA;VENETO;www.stefanibentegodi.it; 1.09153302E7;4,54E+22
201516;NORD EST;45019;L026;ROIC80500N;ROMM80501P;TAGLIO DI PO;E.MAESTRI - TAGLIO DI PO;Non Disponibile;TAGLIO DI PO;SCUOLA PRIMO GRADO;NO;Non Disponibile;ROIC80500N@istruzione.it;Non Disponibile;VIA MANZONI;ROVIGO;VENETO;www.scuoletagliodipo.gov.it; 1.22162251E7;4,50E+14
201516;NORD EST;37138;L781;VRIC83900N;VREE83902R;VR 06 CHIEVO BASSONA B.GO N.;DALL'OCA BIANCA ANGELO;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC83900N@istruzione.it;Non Disponibile;VIA SELINUNTE;VERONA;VENETO;www.ic6verona.gov.it; 1.09591564E7;4,54E+23
201516;NORD EST;30030;H735;VEIC80700E;VEIC80700E;DANTE ALIGHIERI;DANTE ALIGHIERI;Non Disponibile;SALZANO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC80700E@istruzione.it;veic80700e@pec.istruzione.it;VIA MEUCCI N. 2;VENEZIA;VENETO;Non Disponibile; 1.2101009999999998E7;4,55E+13
201516;NORD EST;32044;G642;BLIC82400X;BLEE824012;IC PIEVE DI CADORE;P.DI CADORE CAP. SCUOLA NUOVA;Non Disponibile;PIEVE DI CADORE;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC82400X@istruzione.it;Non Disponibile;P.LE MARTIRI DELLA LIBERTA', 7;BELLUNO;VENETO;www.icpievedicadore.it; 1.23724142E7;4,64E+15
201516;NORD EST;30175;L736;VEIC870002;VEMM870013;I.C. F. GRIMANI;LUIGI  EINAUDI;Non Disponibile;VENEZIA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC870002@istruzione.it;Non Disponibile;VIA B. CANAL N. 20;VENEZIA;VENETO;www.icnoale.gov.it; 1.2222431799999999E7;4,55E+15
201516;NORD EST;32036;I563;BLIC83200V;BLEE832011;IC  SEDICO;SEDICO;Non Disponibile;SEDICO;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC83200V@istruzione.it;Non Disponibile;VIA STADIO 17;BELLUNO;VENETO;www.istitutocomprensivosedico-sospirolo.gov.it; 1.209033E7;4,61E+22
201516;NORD EST;32032;D530;BLIC83300P;BLAA83301G;IC  FELTRE;VIGNUI;Non Disponibile;FELTRE;SCUOLA INFANZIA;NO;Non Disponibile;BLIC83300P@istruzione.it;Non Disponibile;VIA VIGNUI, 1;BELLUNO;VENETO;www.comprensivofeltre.it; 1.19125295E7;4,61E+15
201516;NORD EST;32038;M332;BLIC81300D;BLEE81301G;IC QUERO VAS;SALVO D'ACQUISTO - QUERO;Non Disponibile;QUERO VAS;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC81300D@istruzione.it;Non Disponibile;VIA XXXI OTTOBRE;BELLUNO;VENETO;www.icquero.it; 1.1904323999999998E7;4,60E+22
201516;NORD EST;37122;L781;VRVE01000P;VRVE01000P;AGLI ANGELI;AGLI ANGELI;Non Disponibile;VERONA;EDUCANDATO;SI;Non Disponibile;VRVE01000P@istruzione.it;vrve01000p@pec.istruzione.it;VIA CESARE BATTISTI 8;VERONA;VENETO;www.educandatoangeli.it; 1.09913559E7;4,54E+15
201516;NORD EST;37029;I109;VRIS01200T;VRRA01203X;STEFANI - BENTEGODI;STEFANI-BENTEGODI S.PIETRO INCARIANO;Non Disponibile;SAN PIETRO IN CARIANO;IST PROF PER L'AGRICOLTURA E L'AMBIENTE;NO;Non Disponibile;VRIS01200T@istruzione.it;Non Disponibile;VIA OMERO SPERI 6;VERONA;VENETO;www.stefanibentegodi.it; 1.0910565E7;4,55E+23
201516;NORD OVEST;22070;E750;COIC82200C;COEE82202G;I.C. FENEGRO';LURAGO MARINONE;Non Disponibile;LURAGO MARINONE;SCUOLA PRIMARIA;NO;Non Disponibile;COIC82200C@istruzione.it;Non Disponibile;VIA VITTORIO VENETO 2;COMO;LOMBARDIA;www.comprensivofenegro.gov.it; 9036637.899999999;4,57E+15
201516;NORD EST;35137;G224;PDIS02700T;PDTD027014;I.I.S. L.DA VINCI-PADOVA;I.T.T. (S.A. IIS L.DA VINCI) - PD;Non Disponibile;PADOVA;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;PDIS02700T@istruzione.it;Non Disponibile;VIA SAN GIOVANNI DI VERDARA, 36;PADOVA;VENETO;www.leodavinci.gov.it; 1.186991E7;4,54E+22
201516;NORD EST;35134;G224;PDIS02800N;PDSL028011;I.I.S.G.VALLE;L.A.(S.A. IIS VALLE) -PD;Non Disponibile;PADOVA;LICEO ARTISTICO;NO;Non Disponibile;PDIS02800N@istruzione.it;Non Disponibile;VIA T. MINIO, 13;PADOVA;VENETO;www.ipvalle.it; 1.18808729E7;4,54E+15
201516;NORD EST;31040;C580;TVIC88100C;TVEE88104N;IC MOTTA DI LIVENZA;G.MARCONI - CESSALTO;Non Disponibile;CESSALTO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC88100C@istruzione.it;Non Disponibile;VIA L. EINAUDI, 13;TREVISO;VENETO;icmottadilivenza.gov.it; 1.2610018E7;4,57E+15
201516;NORD EST;31057;F116;TVIC83400V;TVAA83402R;IC SILEA;SCUOLA INFANZIA;Non Disponibile;SILEA;SCUOLA INFANZIA;NO;Non Disponibile;TVIC83400V@istruzione.it;Non Disponibile;VIA PANTIERA, N. 6/A;TREVISO;VENETO;www.icsilea.gov.it; 1.23242029E7;4,56E+15
201516;NORD EST;36045;E682;VIIS01100N;VIRI011019;ISTITUTO ISTRUZIONE SUPERIORE DI LONIGO;IPS-IEFP G.SARTORI LONIGO;Non Disponibile;LONIGO;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;VIIS01100N@istruzione.it;Non Disponibile;VIA SCORTEGAGNA 37-25;VICENZA;VENETO;www.iislonigo.it; 1.13912718E7;4,54E+15
201516;NORD EST;30015;C638;VEIC85100L;VEEE85101P;I.C. CHIOGGIA 1;GIUSEPPE MARCHETTI;Non Disponibile;CHIOGGIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC85100L@istruzione.it;Non Disponibile;VIALE REPUBBLICA 2;VENEZIA;VENETO;www.chioggia1.gov.it; 1.22752E7;4,52E+13
201516;SUD;80144;F839;NAIS098007;NARC098016;IST.SUP.V.VENETO-NAPOLI;IPC - IPSAR.V.VENETONAPOLI;Non Disponibile;NAPOLI;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;NAIS098007@istruzione.it;Non Disponibile;VIALE DEI PIANETI 1/A;NAPOLI;CAMPANIA;www.vittoriovenetonapoli.it; 1.4268339999999998E7;4,09E+22
201516;NORD EST;36040;E226;VIIC863006;VIMM863028;IC TORRI DI Q.  VIA IPPOCASTANI;SMS  GRUMOLO DELLE ABBADESSE;Non Disponibile;GRUMOLO DELLE ABBADESSE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC863006@istruzione.it;Non Disponibile;VIA   ROMA;VICENZA;VENETO;www.ictorri.gov.it; 1.1604639299999999E7;4,55E+22
201516;NORD EST;36020;C056;VIIC834006;VIEE834029;IC LONGARE BIZIO;CASTEGNERO-VILLAGANZ.;Non Disponibile;CASTEGNERO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC834006@istruzione.it;Non Disponibile;VIA PASUBIO, 12;VICENZA;VENETO;iclongare.gov.it; 1.16124282E7;4,54E+15
201516;NORD EST;45030;L967;ROIC811001;ROEE811035;COSTA DI ROVIGO;P.ZA 43 MARTIRI - VILLAMARZANA;Non Disponibile;VILLAMARZANA;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC811001@istruzione.it;Non Disponibile;PIAZZA QUARANTATRE MARTIRI;ROVIGO;VENETO;www.iccostadirovigo.it; 1.16879347E7;4,50E+15
201516;NORD EST;30020;E936;VEIC82300C;VEAA82304C;GIAN FRANCESCO MALIPIERO;GIRASOLE;Non Disponibile;MARCON;SCUOLA INFANZIA;NO;Non Disponibile;VEIC82300C@istruzione.it;Non Disponibile;VIA MARMOLADA, 17;VENEZIA;VENETO;www.comprensivomalipiero.it; 1.2296102999999998E7;4,56E+15
201516;NORD EST;30010;B554;VEIC820001;VEAA82001T;ANTONIO GRAMSCI;MADONNA DI FATIMA;Non Disponibile;CAMPONOGARA;SCUOLA INFANZIA;NO;Non Disponibile;VEIC820001@istruzione.it;Non Disponibile;VIA S.PELLICO 1 CAMPOVERARDO;VENEZIA;VENETO;www.icgramscidicamponogara.it; 1.20632172E7;4,54E+22
201516;NORD EST;30026;G914;VEIS013002;VEIS013002;LEONARDO  DA VINCI;LEONARDO  DA VINCI;Non Disponibile;PORTOGRUARO;ISTITUTO SUPERIORE;SI;Non Disponibile;VEIS013002@istruzione.it;veis013002@pec.istruzione.it;VIA GALILEI N. 1;VENEZIA;VENETO;www.itisdavinci.it; 1.28485767E7;4,58E+23
201516;NORD EST;30173;L736;VEIS019001;VETL01901N;ANTONIO  PACINOTTI;G. MASSARI;Non Disponibile;VENEZIA;ISTITUTO TECNICO PER GEOMETRI;NO;Non Disponibile;VEIS019001@istruzione.it;Non Disponibile;VIA CANEVE 93;VENEZIA;VENETO;www.iispacinottive.it; 1.2247670299999999E7;4,55E+14
201516;SUD;88060;D257;CZIC821003;CZEE821015;IC DAVOLI MARINA;SCUOLA PRIMARIA  IC DAVOLI M.;Non Disponibile;DAVOLI;SCUOLA PRIMARIA;NO;Non Disponibile;CZIC821003@istruzione.it;Non Disponibile;CORSO VITTORIO VENETO;CATANZARO;CALABRIA;www.istitutocomprensivodavolimarina.gov.it; 1.6487298899999999E7;3,86E+15
201516;NORD EST;32028;L422;BLIC816001;BLAA81603X;IC TRICHIANA;TRICHIANA;Non Disponibile;TRICHIANA;SCUOLA INFANZIA;NO;Non Disponibile;BLIC816001@istruzione.it;Non Disponibile;VIA BARP 2;BELLUNO;VENETO;http://comprensivoditrichiana.blogspot.com/; 1.2154969999999998E7;4,62E+14
201516;NORD EST;37044;C890;VRIS008006;VRPS00801L;GUARINO VERONESE;A.M. ROVEGGIO;Non Disponibile;COLOGNA VENETA;LICEO SCIENTIFICO;NO;Non Disponibile;VRIS008006@istruzione.it;Non Disponibile;VIA COLONELLO GASPARI,2;VERONA;VENETO;www.guarinoveronese.it; 1.13825042E7;4,53E+22
201516;NORD EST;36043;B485;VIIC864002;VIAA86401V;I.C. CAMISANO VICENTINO;SCUOLA INFANZIA G. RODARI;Non Disponibile;CAMISANO VICENTINO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC864002@istruzione.it;Non Disponibile;VIA PONTE NAPOLEONE,   N.2;VICENZA;VENETO;www.ic-camisano.vi.it; 1.1702185799999999E7;4,55E+15
201516;NORD EST;36047;F514;VIIC826007;VIIC826007;IC G.TOALDO - MONTEGALDA;IC G.TOALDO - MONTEGALDA;Non Disponibile;MONTEGALDA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VIIC826007@istruzione.it;viic826007@pec.istruzione.it;V.LE DINO CATTANEO, 51;VICENZA;VENETO;Non Disponibile; 1.1535421399999999E7;4,55E+23
201516;SUD;84025;D390;SAIC852004;SAIC852004;IST.COMPR. EBOLI - ROMANO;IST.COMPR. EBOLI - ROMANO;Non Disponibile;EBOLI;ISTITUTO COMPRENSIVO;SI;Non Disponibile;SAIC852004@istruzione.it;saic852004@pec.istruzione.it;VIA V.VENETO, 42;SALERNO;CAMPANIA;Non Disponibile; 1.5059794900000002E7;4,06E+15
201516;NORD EST;30038;I908;VEIC861007;VEEE86102A;I.C. MARGHERITA HACK;MARCO POLO;Non Disponibile;SPINEA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC861007@istruzione.it;Non Disponibile;VIA M. POLO 2;VENEZIA;VENETO;www.ic-margheritahack.it; 1.2148938E7;4,55E+14
201516;NORD EST;30015;C638;VEIC85100L;VEMM85101N;I.C. CHIOGGIA 1;SILVIO PELLICO;Non Disponibile;CHIOGGIA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC85100L@istruzione.it;Non Disponibile;VIA GIUSEPPE MAZZINI 12;VENEZIA;VENETO;www.chioggia1.gov.it; 1.21336084E7;4,54E+15
201516;NORD EST;35042;D442;PDIC89300L;PDAA89305N;ESTE - G.PASCOLI;GIOVANNI PAOLO II;Non Disponibile;ESTE;SCUOLA INFANZIA;NO;Non Disponibile;PDIC89300L@istruzione.it;Non Disponibile;VIA SALVO D'ACQUISTO, 13;PADOVA;VENETO;www.ic-este.it; 1.1672657700000001E7;4,52E+22
201516;NORD EST;36035;E912;VIIC85400B;VIAA854018;IC MARANO VICENTINO;IC MARANO - CAP. - SANTA LUCIA;Non Disponibile;MARANO VICENTINO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC85400B@istruzione.it;Non Disponibile;VIA SAN VINCENZO 2;VICENZA;VENETO;www.icmaranovic.gov.it; 1.14322506E7;4,57E+15
201516;NORD EST;36078;L551;VIIC88000X;VIIC88000X;IC 2  VALDAGNO;IC 2  VALDAGNO;Non Disponibile;VALDAGNO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VIIC88000X@istruzione.it;viic88000x@pec.istruzione.it;VIA LUNGO AGNO MANZONI, 17;VICENZA;VENETO;Non Disponibile; 1.1303511E7;4,56E+14
201516;NORD EST;35011;B524;PDIC862001;PDMM862012;ISTIT. COMPR.  CAMPODARSEGO;CAMPODARSEGO;Non Disponibile;CAMPODARSEGO;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC862001@istruzione.it;Non Disponibile;VIA G.DA CAVINO 2;PADOVA;VENETO;www.scuole-statali-campodarsego.it/index.htm; 1.190852E7;4,55E+13
201516;ISOLE;96014;D636;SRIC824002;SRIC824002;IV I.C. QUASIMODO FLORIDIA;IV I.C. QUASIMODO FLORIDIA;Non Disponibile;FLORIDIA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;SRIC824002@istruzione.it;sric824002@pec.istruzione.it;VIALE VITTORIO VENETO, 92;SIRACUSA;SICILIA;Non Disponibile; 1.5159489700000001E7;3,71E+14
201516;NORD EST;35125;G224;PDIC88600D;PDEE88601G;IX IC DI PADOVA CURBASTRO;A.ORIANI;Non Disponibile;PADOVA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC88600D@istruzione.it;Non Disponibile;VIA DELLE SCUOLE 1;PADOVA;VENETO;http://www.nonoicpadova.gov.it; 1.1870190299999999E7;4,54E+15
201516;NORD EST;35010;L892;PDIC86500C;PDEE86503L;ISTITUTO COMPR. VIGODARZERE;VIGODARZERE/TERRAGLIONE;Non Disponibile;VIGODARZERE;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC86500C@istruzione.it;Non Disponibile;VIA TERRAGLIONE 36;PADOVA;VENETO;www.icvigodarzere.gov.it; 1.18941797E7;4,55E+15
201516;NORD EST;31049;L565;TVIS004007;TVTF00401Q;IS VERDI;ITIS (S.C. I.S. VERDI VALDOBBIADENE);Non Disponibile;VALDOBBIADENE;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;TVIS004007@istruzione.it;Non Disponibile;A F. VENANZIO 21;TREVISO;VENETO;www.isissverdi.it; 1.1997523799999999E7;4,59E+15
201516;NORD EST;31030;B128;TVIC85800B;TVAA858018;IC BREDA DI PIAVE;SCUOLA DELL'INFANZIA VACIL;Non Disponibile;BREDA DI PIAVE;SCUOLA INFANZIA;NO;Non Disponibile;TVIC85800B@istruzione.it;Non Disponibile;VIA POZZETTI, 12;TREVISO;VENETO;www.icbreda.gov.it; 1.2310559E7;4,57E+23
201516;NORD EST;31030;B744;TVIC85600Q;TVIC85600Q;IC CARBONERA;IC CARBONERA;Non Disponibile;CARBONERA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC85600Q@istruzione.it;tvic85600q@pec.istruzione.it;VIA ROMA 56;TREVISO;VENETO;Non Disponibile; 1.22280356E7;4,58E+23
201516;NORD EST;37060;I826;VRIC83800T;VRMM83801V;IC LUGAGNANO DI SONA;LUGAGNANO - ANNA FRANK;Non Disponibile;SONA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC83800T@istruzione.it;Non Disponibile;VIA        CARDUCCI            10;VERONA;VENETO;www.iclugagnano.gov.it; 1.08965E7;4,54E+22
201516;NORD EST;37139;L781;VRIC83900N;VRMM83901P;VR 06 CHIEVO BASSONA B.GO N.;VR N.6 - FAINELLI - GANDHI;Non Disponibile;VERONA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC83900N@istruzione.it;Non Disponibile;VIA        PUGLIE;VERONA;VENETO;www.ic6libero.gov.it; 1.0949620299999999E7;4,55E+23
201516;NORD EST;37023;E171;VRIC815005;VREE815028;IC GREZZANA;ROMAGNANO - AZZAGO;Non Disponibile;GREZZANA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC815005@istruzione.it;Non Disponibile;VIA VILLA, 53;VERONA;VENETO;www.grezzanascuole.gov.it; 1.10479696E7;4,55E+23
201516;NORD EST;37033;L781;VRMM136004;VRMM709012;CPIA DI VERONA;CASA CIRCONDARIALE DI VERONA;SPEC. PER CARCERARI;VERONA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRMM136004@istruzione.it;Non Disponibile;VIA S.MICHELE, 15;VERONA;VENETO;Non Disponibile; 1.10443579E7;4,54E+15
201516;NORD EST;30016;C388;VEIC81500D;VEIC81500D;ITALO CALVINO;ITALO CALVINO;Non Disponibile;IESOLO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC81500D@istruzione.it;veic81500d@pec.istruzione.it;PIAZZA MATTEOTTI  N. 12;VENEZIA;VENETO;Non Disponibile; 1.263862E7;4,55E+22
201516;NORD EST;31033;C111;TVIC816009;TVAA816027;IC CASTELFRANCO V.TO 2;SCUOLA INFANZIA CAMPIGO;Non Disponibile;CASTELFRANCO VENETO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC816009@istruzione.it;Non Disponibile;VIA CALCARA;TREVISO;VENETO;www.ic2castelfranco.gov.it; 1.19590741E7;4,57E+15
201516;NORD EST;36055;F957;VIIC82200X;VIMM822011;IST. COMPRENSIVO P. ANTONIBON;SMS ANTONIBON NOVE;Non Disponibile;NOVE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC82200X@istruzione.it;Non Disponibile;VIA SATURNO,4;VICENZA;VENETO;www.comprensivodinove.com; 1.16832396E7;4,57E+15
201516;NORD EST;30174;L736;VEIC82700Q;VEEE827063;GIULIO CESARE PAROLARI;EX VILLA MEDICO;Non Disponibile;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC82700Q@istruzione.it;Non Disponibile;VIA CASTELLANA, 154/B;VENEZIA;VENETO;www.icparolari.gov.it; 1.2207783200000001E7;4,55E+15
201516;NORD EST;30035;F241;VEIC85700G;VEEE85703Q;I.C. MIRANO 2;ALBERTO AZZOLINI;Non Disponibile;MIRANO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC85700G@istruzione.it;Non Disponibile;VIA VILLAFRANCA 20/A;VENEZIA;VENETO;www.icmiranodue.gov.it; 1.21206079E7;4,55E+15
201516;CENTRO;60044;D451;ANIC84500P;ANMM84501Q;FABRIANO EST ALDO MORO;FABRIANO GIOVANNI PAOLO II;Non Disponibile;FABRIANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;ANIC84500P@istruzione.it;Non Disponibile;VIA V.VENETO S.N.;ANCONA;MARCHE;icaldomorofabriano.gov.it; 1.29135222E7;4,33E+14
201516;NORD EST;32035;I206;BLIC81900C;BLEE81901E;IC  SANTA GIUSTINA  G. RODARI;FRAZ. MEANO;Non Disponibile;SANTA GIUSTINA;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC81900C@istruzione.it;Non Disponibile;P.ZZA ALVISI, 17;BELLUNO;VENETO;www.rodari.org; 1.20661674E7;4,61E+15
201516;CENTRO;55047;I622;LUIC828004;LUEE828016;IST.COMPRENSIVO DI SERAVEZZA;SERAVEZZA;Non Disponibile;SERAVEZZA;SCUOLA PRIMARIA;NO;Non Disponibile;LUIC828004@istruzione.it;Non Disponibile;VIA VITTORIO VENETO 2;LUCCA;TOSCANA;www.icseravezza.org; 1.02287517E7;4,40E+23
201516;NORD EST;36030;L624;VIIC83600T;VIMM83602X;IC M. PASUBIO TORREBELVICINO;SMS  VALLI DEL PASUBIO;Non Disponibile;VALLI DEL PASUBIO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC83600T@istruzione.it;Non Disponibile;VIA  MONS. BICEGO, 2;VICENZA;VENETO;www.icmontepasubio.it; 1.12635522E7;4,57E+22
201516;NORD EST;36065;F829;VIIC80700T;VIEE80701X;IC MUSSOLENTE  GIARDINO;MUSSOLENTE;Non Disponibile;MUSSOLENTE;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC80700T@istruzione.it;Non Disponibile;VIA CENTRO;VICENZA;VENETO;www.icmussolente.it; 1.13732796E7;4,56E+15
201516;NORD EST;36040;A220;VIIC814001;VIEE81408A;IC A. PALLADIO - POIANA;G.MARCONI - ALONTE -;Non Disponibile;ALONTE;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC814001@istruzione.it;Non Disponibile;VIA ROMA, 1;VICENZA;VENETO;icspojana.gov.it; 1.165967E7;4,55E+22
201516;NORD EST;30015;C638;VEIC85000R;VEEE85002X;I.C. CHIOGGIA 3;A. E D. BALLARIN;Non Disponibile;CHIOGGIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC85000R@istruzione.it;Non Disponibile;VIA PASCOLON;VENEZIA;VENETO;www.chioggia3.it; 1.21766477E7;4,52E+15
201516;NORD EST;30027;H823;VEIC82800G;VEMM82801L;LUCIA  SCHIAVINATO;SCHIAVINATO;Non Disponibile;SAN DONA' DI PIAVE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC82800G@istruzione.it;Non Disponibile;VIA REPUBBLICA, 74;VENEZIA;VENETO;www.icschiavinato.it; 1.25824408E7;4,56E+15
201516;NORD OVEST;10060;D931;TOIC845001;TOEE845024;I.C. - CAVOUR;I.C. CAVOUR - GARZIGLIANA;Non Disponibile;GARZIGLIANA;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC845001@istruzione.it;Non Disponibile;PIAZZA VITTORIO VENETO 1;TORINO;PIEMONTE;www.iccavour.it; 7347507.200000001;4,49E+14
201516;NORD EST;37060;D957;VRIC873005;VRMM873027;IC SANGUINETTO;RONCANOVA - A. PASETTO;Non Disponibile;GAZZO VERONESE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC873005@istruzione.it;Non Disponibile;VIA        A. MORO             27;VERONA;VENETO;www.icsanguinetto.gov.it; 1.09364348E7;4,53E+15
201516;NORD EST;37040;L912;VRIC84600R;VREE84602X;IC VILLA BARTOLOMEA;GIULIANI P. R. CARPI;Non Disponibile;VILLA BARTOLOMEA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC84600R@istruzione.it;Non Disponibile;VIA LOVARA;VERONA;VENETO;icvillabartolomea.gov.it; 1.13952547E7;4,51E+15
201516;NORD EST;35030;I595;PDIC89700X;PDMM897011;SELVAZZANO DENTRO I;ALBINONI TENCAROLA E CASELLE;Non Disponibile;SELVAZZANO DENTRO;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC89700X@istruzione.it;Non Disponibile;VIA GENOVA,4;PADOVA;VENETO;www.albinoni.gov.it; 1.1814062E7;4,54E+14
201516;NORD EST;31100;L407;TVIS01600D;TVRF016016;IS F.BESTA;I.P.S.S.S TREVISO(S.C. I.S.BESTA);Non Disponibile;TREVISO;IST PROF PER I SERVIZI SOCIALI;NO;Non Disponibile;TVIS01600D@istruzione.it;Non Disponibile;VIA SAN PELAJO, N. 30;TREVISO;VENETO;www.bestatreviso.gov.it; 1.2239510099999998E7;4,57E+23
201516;NORD EST;37020;I292;VRIC83200V;VRMM832021;IC FUMANE - LORENZI B.;S.ANNA D'ALFAEDO-G.A.DALLA BONA;Non Disponibile;SANT'ANNA D'ALFAEDO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC83200V@istruzione.it;Non Disponibile;VIA MONSIGNOR RONCARI, 2;VERONA;VENETO;www.fumanescuola.it; 1.0952079999999998E7;4,56E+22
201516;NORD EST;37131;L781;VRIS01900L;VRTD01901V;COPERNICO - PASOLI;ALDO PASOLI;Non Disponibile;VERONA;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;VRIS01900L@istruzione.it;Non Disponibile;VIA GIROLAMO DALLA CORTE, 15;VERONA;VENETO;www.copernicopasoli.gov.it; 1.10322803E7;4,54E+22
201516;NORD EST;45035;C207;ROIS003006;ROIS003006;I.I.S. BRUNO MUNARI - CASTELMASSA;I.I.S. BRUNO MUNARI - CASTELMASSA;Non Disponibile;CASTELMASSA;ISTITUTO SUPERIORE;SI;Non Disponibile;ROIS003006@istruzione.it;rois003006@pec.istruzione.it;VIA MATTEOTTI, 34;ROVIGO;VENETO;Non Disponibile; 1.1307369E7;4,50E+14
201516;NORD EST;36040;D717;VIIC85200Q;VIEE85203X;IC ARSIERO  P.MAROCCO;IC ARSIERO -TONEZZA;Non Disponibile;TONEZZA DEL CIMONE;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC85200Q@istruzione.it;Non Disponibile;VIA DELLA CASARA;VICENZA;VENETO;http://www.icarsiero.gov.it; 1.1345919E7;4,59E+23
